mtime,AE,AJ,AT,BJ,BK,BL,BS,BY,CO,CP,CV,DI,DS,EN,ER,ET,GP,GR,GU,HN,HS,KZ,LM,LQ,LX,MU,NT,NW,OR,OZ,PS,QZ,R,TZ,W
2021-12-01T02:50,146858,121369,145554,100853,113807,94130,113032,152877,104243,82913,98643,90347,124501,135370,119057,57978,149406,103977,118739,139413,101975,119839,82529,150153,167429,120722,91337,94129,93342,96113,119985,139701,142386,174949,85949
2021-12-01T02:55,202117,171472,277164,127271,147704,163001,179530,184047,192475,131011,180024,62461,120315,164931,140579,155411,193823,170273,184195,169116,217230,128845,135807,262434,148651,187774,135562,146268,146896,182832,114768,225471,153574,201114,121628
2021-12-01T03:00,175502,151377,145398,114352,146786,165370,163487,214610,171962,102301,108352,63593,169470,224715,131831,0,178117,186883,206402,102452,99004,133787,148599,216964,129122,132510,99560,120629,103017,193399,140915,129591,153704,184126,98598
2021-12-01T03:05,158636,149467,198831,137349,154240,163663,144011,158046,165000,138292,110547,120727,163200,144289,104750,120434,187417,160076,160637,107518,175532,109494,123873,179867,205821,206148,115748,121026,154203,194054,155464,178047,171988,200394,114680
2021-12-01T03:10,166874,125923,185916,139333,111203,117262,134128,134028,143406,121826,81920,72558,119394,179928,160326,122610,156889,219000,212329,156457,216109,119712,167893,227477,122607,144586,95253,142720,113876,155643,121280,188416,132340,178689,85366
2021-12-01T03:15,124575,136001,113013,103953,111410,147296,103430,134451,88292,102611,110094,83925,85685,142448,148805,86950,183425,178050,109595,165366,137226,78926,118416,178626,136129,146770,86947,77082,106352,147054,72805,161170,95091,170895,79807
2021-12-01T03:20,183352,220803,252189,214865,236805,182698,169063,262711,213202,72856,151039,185439,211426,234633,213374,223081,284802,249966,210581,237741,189342,231364,120942,267487,234731,225351,102055,154073,173044,199132,170253,205363,183960,305991,111599
2021-12-01T03:25,206361,132047,202592,139850,183062,172205,139664,201652,149562,138352,173161,172185,106315,106262,110209,162186,305569,250379,239236,205607,218492,118305,184073,173131,231791,201398,72788,114785,147514,141413,127138,266191,137858,169443,154634
2021-12-01T03:30,153792,157405,144488,124362,139873,123514,107000,169980,129080,124710,111810,76514,103785,104328,119159,122330,166213,163473,146161,173073,136634,94120,98772,140589,119733,133790,97815,114821,150716,134003,107679,181474,76368,183944,106855
2021-12-01T03:35,115273,132089,153916,98631,107764,168136,113883,200679,88690,94039,140992,80033,180659,113687,114246,121607,179885,128371,139350,118404,162922,79101,123822,169563,114677,122315,62091,118810,121911,142878,131350,129155,112678,137512,115269
2021-12-01T03:40,117720,183091,179494,161775,155065,108319,162293,189748,163238,122730,78256,114566,156326,181772,156100,0,246730,0,165224,170807,147119,74382,147284,223443,206374,238438,76827,156678,122294,162320,147199,190436,122751,227693,103182
2021-12-01T03:45,185577,135729,243668,121363,159794,178669,162368,174705,157646,120782,106819,82872,144471,117211,133906,127388,192287,202473,137521,155202,160913,139678,166497,257988,125502,194893,58861,103035,134020,180244,134688,185727,137083,210312,144953
2021-12-01T03:50,127833,128984,190285,68421,111522,105820,95105,183102,83463,109089,115501,104399,93445,113960,95703,111835,131715,136687,118547,113409,131043,77620,91274,147096,85952,125574,78035,78316,124826,122254,85620,128094,93860,162104,101031
2021-12-01T03:55,224995,153061,195623,169779,142534,143929,131331,213444,198230,139516,159486,139190,150428,208754,176364,135068,252427,184847,177529,197623,163054,121888,175243,247641,187403,158177,74218,174305,183445,188804,154559,212125,205825,269517,176425
2021-12-01T04:00,115936,129123,223529,140808,201653,194083,98836,167552,149083,92894,120240,105012,184031,195858,170609,193418,215456,144118,170078,200824,142439,118260,135013,181555,186356,109638,91263,149673,145011,162525,107713,163782,148853,179965,110331
2021-12-01T04:05,113333,107925,148468,101463,104144,100019,136963,149892,117642,101860,95248,51325,117308,135078,92992,122714,132407,137918,147134,114330,100271,80578,96759,131515,132384,145320,82752,101447,86978,141437,101063,170160,119282,131795,104817
2021-12-01T04:10,109584,102946,156421,80768,92973,68386,87670,116065,86345,103520,116977,67600,73813,126751,74931,85939,0,111217,103494,116034,107374,44710,97243,106233,99158,124321,52601,99967,61851,93520,81564,95652,69805,115435,88307
2021-12-01T04:15,171641,135429,180557,133992,157861,160059,131877,180574,153322,125520,177078,137385,204716,140831,107248,128574,181784,199991,148181,172340,134080,118421,116753,179545,140046,162576,81731,116638,119726,144060,130575,132387,159255,141276,130485
2021-12-01T04:20,119196,177203,183907,98044,126132,128206,140987,190826,147524,0,121528,109673,153060,189490,144412,142156,211895,148157,173194,131163,128356,85270,117131,184336,161326,143835,75837,98801,104925,138998,61670,150715,155694,176396,144364
2021-12-01T04:25,112145,145194,94006,81159,113926,117867,103015,101624,130674,79507,89251,43950,130202,92003,120260,59729,162144,118533,131955,101708,105913,45608,81627,156136,117406,161225,44983,103824,114683,131828,95252,117798,121326,157329,101293
2021-12-01T04:30,78407,134617,176395,139886,126387,150238,118525,155578,116969,136037,165640,88053,123721,129887,91531,167640,220920,151779,191766,148126,165571,104605,88077,133317,188447,171523,106622,114551,172129,171110,124026,157461,158379,203583,126293
2021-12-01T04:35,148830,170264,169267,145244,151740,117375,125209,167656,165915,122252,152739,72605,173216,132121,156330,129535,165342,114207,170080,210326,137204,111525,125773,218594,133612,149015,0,128564,113515,161365,103328,148854,145936,119347,164888
2021-12-01T04:40,136527,172267,224668,144466,166200,106328,141031,217060,205004,110498,177701,112058,147035,203468,116746,134352,211305,169566,157872,159471,180380,87133,76336,194074,0,165787,58261,125195,130112,177512,131884,143400,197973,253720,101933
2021-12-01T04:45,187958,209880,207542,206373,199429,214580,190275,174577,155732,158206,162743,98359,125672,218247,156182,158854,201626,155865,181945,259350,191566,177204,133616,272408,201671,212277,144949,201032,189355,197415,112702,243641,131307,247838,224978
2021-12-01T04:50,235535,199829,193035,141583,161890,148810,183424,252184,207472,166107,152125,146544,229252,206552,150156,210045,248571,229369,246851,230024,177457,147484,169593,255372,239110,262065,172289,135517,219324,227092,120742,216512,154457,228883,232081
2021-12-01T04:55,155125,150511,118498,76063,146353,92358,140225,175623,125378,77472,90753,79001,92644,139396,129420,142464,199657,114163,135175,143326,150942,114950,81108,146947,139307,104093,54825,106697,95502,128303,78449,143810,134127,140846,115657
2021-12-01T05:00,114622,176527,195967,176480,149127,153198,163092,174669,132152,106549,156352,61239,115742,196450,162976,119447,174453,149117,131645,179455,177331,126028,120850,178552,189352,132801,80406,104534,145715,164655,126084,185504,176906,173762,171241
2021-12-01T05:05,157772,163886,196709,106670,130906,180209,126325,138859,154246,97253,195190,110832,114223,177757,127700,107139,223784,153544,152255,166181,177614,125170,96665,211587,105660,155500,50308,151919,131363,181822,139801,155105,151894,171828,126903
2021-12-01T05:10,164490,163283,133867,98272,95686,139221,122044,123214,126937,58215,140083,116064,143037,177736,116036,113883,207127,162396,198011,163577,111717,83746,132626,206592,124615,122890,75105,126922,109780,113149,85519,138468,95145,167980,142562
2021-12-01T05:15,173988,161747,174338,110159,115488,128503,124361,190228,108830,91886,106546,101173,121385,137904,139081,104738,114594,162194,152480,157533,159295,100763,93634,152839,134106,146059,61453,109522,162083,157779,97925,143886,113885,129563,100805
2021-12-01T05:20,93424,177149,193804,102260,140702,103559,93298,151337,130191,88991,155724,71153,130395,163234,109048,156951,209480,201347,157251,156027,118215,111282,114073,203056,154823,171223,80261,104326,138024,138490,77132,165278,128707,168236,106243
2021-12-01T05:25,110084,143490,165271,138988,164397,154544,153084,153908,162676,90575,112979,82242,157948,196536,141094,133310,144976,115621,115142,161815,178090,118036,124248,144619,142181,206530,92206,117943,124122,151960,118892,167503,120920,226022,121954
2021-12-01T05:30,156446,206095,186130,166480,160135,142610,147386,129222,89652,128223,154316,61398,156783,134372,101087,136376,217142,184907,98873,150063,227026,121711,86157,176630,181766,179059,80816,77547,153007,187356,88347,126115,171542,176819,82039
2021-12-01T05:35,169703,171894,227916,158042,220986,147117,196611,157881,170961,137965,166628,120704,169111,180164,107435,143642,248175,221302,188536,265920,218648,127048,191786,184984,186601,236588,108159,152306,159735,233961,166109,207176,175351,254342,177486
2021-12-01T05:40,201749,202827,197670,200416,171916,131643,169680,188693,169076,128638,153329,160486,164838,240620,162287,208437,284843,185500,166353,150624,167513,131352,162867,178106,202769,212000,72275,198925,191982,236863,76836,199035,154075,282950,195851
2021-12-01T05:45,71817,106171,145869,90874,82023,78091,91033,99758,87954,75693,105936,47315,103734,47470,88168,78929,144098,110187,132246,99533,97502,56450,0,88735,101525,124169,59469,86240,79434,83222,73449,99674,86172,140444,73806
2021-12-01T05:50,123101,131046,119157,97389,136973,118126,104164,123539,107055,71757,129684,92374,155685,148025,107845,143839,178766,153558,130595,132826,132103,92008,106327,207879,142005,130508,98063,151629,129455,92017,67335,132442,112374,166771,129834
2021-12-01T05:55,108339,133725,198446,69695,104997,154335,128681,147539,72297,87568,103430,73175,121226,144990,0,135017,143519,151607,162817,92150,144048,109881,88460,164683,132472,153994,76736,107972,117695,143577,97518,122418,99055,101430,53502
2021-12-01T06:00,200413,172463,226173,165894,169373,180768,124829,183088,145661,132233,124146,126343,169143,160640,117082,144603,202536,149846,171369,164004,198097,121727,143102,184367,144912,145653,79165,163438,122875,168933,106968,168836,145092,144453,106865
2021-12-01T06:05,120813,106215,131684,120190,119357,125487,103424,158162,100167,123227,99351,60266,142153,127234,145015,85528,172117,89005,117919,130592,158293,77882,125109,176403,112301,111880,48438,108090,98970,134030,82909,165676,106788,170835,134786
2021-12-01T06:10,197471,173840,200510,176742,185731,193436,131789,224740,139807,138569,160225,125362,141439,160476,170061,103085,163884,171555,233521,191690,224991,142425,169253,209763,162660,232211,89390,117224,112925,176573,119505,194076,170049,179635,149056
2021-12-01T06:15,82753,90956,108464,56811,0,80830,57045,99815,81051,69338,84702,51144,62141,81673,61998,73419,115929,107415,95826,85270,73832,45338,54184,93478,78812,60919,49351,67322,84488,68948,72669,64362,51835,88257,65926
2021-12-01T06:20,144209,146035,171242,126973,125097,0,123489,153726,132415,98150,0,69863,131293,135676,142165,117443,197158,112093,120036,106228,149162,113691,135851,159317,149766,152727,79745,117612,127426,125196,119701,134020,85339,147696,119101
2021-12-01T06:25,125164,153488,168139,134387,92416,124650,117778,124997,129972,123287,117489,95259,155046,137153,104264,97250,151406,125143,179816,159285,114931,71300,107314,158673,115024,136142,91108,78301,128389,158281,82552,156683,102181,150999,93348
2021-12-01T06:30,88532,75996,110265,74467,82869,100307,75594,114399,81763,81847,105481,58025,83463,83203,91574,62825,126340,104010,111033,97168,83370,76339,70689,101475,71550,105177,36954,65804,89669,77210,36629,122926,97614,109493,92863
2021-12-01T06:35,190279,149389,190340,132767,154747,177667,127924,108094,153007,102322,141162,101438,126761,146417,96422,128820,256473,99813,198805,164059,168552,109049,102082,178654,204259,174842,68150,141524,145759,127037,86078,181627,177989,165092,100759
2021-12-01T06:40,87990,102064,105494,75792,103677,63397,65363,96236,87341,54833,76936,51383,69928,71885,96649,72626,70589,88004,117382,92673,89462,75328,67497,81936,80944,88382,55807,79150,77888,94438,65522,100540,84465,103775,52218
2021-12-01T06:45,88181,96174,163179,119690,109460,121247,111687,110951,104268,95189,111847,90226,129995,170745,102561,104558,146182,129952,144540,121861,0,94794,99598,150834,155854,114202,52488,88414,99105,147159,95997,150818,108402,124214,67731
2021-12-01T06:50,239884,161799,291208,134366,181230,205330,253748,219807,143217,136601,167601,98618,248103,237476,212320,203720,254296,237005,259358,186250,129570,152195,152653,207679,156312,232221,112017,184074,226488,248675,214327,213710,227997,277735,123060
2021-12-01T06:55,125654,122126,154298,123050,82793,151800,93530,170790,88769,73934,139955,79284,111360,111517,91688,107065,162098,131816,139666,129650,146315,79705,65306,106172,92603,137662,73152,88104,133688,139181,86751,124551,109296,142618,92587
2021-12-01T07:00,244736,231754,245584,223789,198715,138727,195750,212580,199195,121747,130498,97755,192589,217215,154263,207071,257243,215570,209395,196640,217038,152130,153745,205156,156880,186953,152295,150045,130253,200330,186693,232618,176540,178571,211051
2021-12-01T07:05,164275,183477,214868,146671,146034,190536,179636,247635,175099,110197,230875,90376,142862,167956,81518,154702,210988,159006,217238,182740,211104,106162,90466,213893,181035,199513,125877,163711,165760,146033,158105,251589,181967,283534,137608
2021-12-01T07:10,167066,120997,160575,144528,129100,49796,125567,232750,107534,127165,175379,80256,119872,129538,147118,191412,201726,133383,146013,179288,220617,112658,125382,199169,160264,152867,63224,137288,159940,160371,97779,180101,130799,167714,0
2021-12-01T07:15,132565,123528,112972,85345,90857,150877,119644,178978,96440,84642,89956,93516,142896,123220,92546,77244,170570,105114,144626,84873,101427,102820,120525,108973,137990,165532,85357,126754,116380,87877,93207,103273,119091,133842,79089
2021-12-01T07:20,200976,210659,196922,98722,173479,174874,125880,234049,142098,111504,136303,110440,165782,188255,155720,128137,229639,157056,213846,114465,211817,91303,104324,175317,127528,194977,109489,116100,163154,157471,110027,220941,196610,259022,159619
2021-12-01T07:25,109954,156724,192375,114040,122701,148231,132148,168682,97520,121748,143160,81305,128148,64725,0,134059,167854,136206,140191,120494,126683,50936,98963,139102,166579,129038,80139,109774,107847,128875,96110,144303,116014,167464,75121
2021-12-01T07:30,175261,157770,185952,136792,128260,174596,119940,192779,154100,84912,144358,88853,158854,0,145491,134086,249258,161094,0,196366,101844,141282,118297,177557,116943,165738,64308,130173,134216,143855,117060,136932,112686,189773,132779
2021-12-01T07:35,0,148818,164301,172865,157342,176524,170668,245132,190595,106023,159424,123080,227974,212537,138846,138864,201556,235883,204506,194163,176830,159769,144433,184976,186841,152565,62161,147577,146889,158686,130825,220011,172198,277050,171861
2021-12-01T07:40,186881,148483,189614,148449,166630,131979,162892,125994,155015,92671,155896,90134,174581,147866,160646,119297,191669,181379,136269,149868,127484,74862,101516,221630,141715,162004,52855,102301,174976,204515,136289,138001,118393,150351,143738
